longitude,latitude,updated_type,updated_subtype,count
-87.65,41.74,Hazard,Hazard - Shoulder,6
-87.68,41.72,Jam,Standstill Traffic,6
-87.6,41.69,Hazard,Weather,6
-87.6,41.76,Road Closed,Event,6
-87.69,41.94,Hazard,Weather,6
-87.78,41.99,Jam,Standstill Traffic,6
-87.68,41.83,Accident,Major Accident,6
-87.69,41.95,Accident,Major Accident,6
-87.64,41.76,Jam,Heavy Traffic,6
-87.73,41.93,Hazard,Hazard - Shoulder,6
-87.64,41.77,Road Closed,Unclassified,6
-87.67,41.71,Jam,Standstill Traffic,6
-87.59,41.67,Hazard,Flood,6
-87.6,41.69,Hazard,Fog,6
-87.7,41.89,Road Closed,Unclassified,6
-87.69,41.96,Accident,Major Accident,6
-87.58,41.65,Jam,Moderate Traffic,6
-87.69,41.96,Hazard,Weather,6
-87.65,41.85,Hazard,Weather,6
-87.82,41.99,Jam,Unclassified,6
-87.76,41.9,Hazard,Hazard - Shoulder,6
-87.69,41.75,Hazard,Hazard - Shoulder,6
-87.81,42.01,Jam,Unclassified,6
-87.64,41.7,Road Closed,Unclassified,6
-87.6,41.78,Accident,Unclassified,6
-87.8,41.79,Accident,Minor Accident,6
-87.64,41.91,Hazard,Weather,6
-87.8,41.95,Jam,Moderate Traffic,6
-87.79,41.94,Jam,Moderate Traffic,6
-87.67,41.76,Accident,Unclassified,6
-87.7,41.86,Hazard,Flood,6
-87.8,41.95,Hazard,Hazard - Shoulder,6
-87.68,41.79,Hazard,Unclassified,6
-87.76,41.93,Hazard,Hazard - Shoulder,6
-87.61,41.82,Jam,Heavy Traffic,6
-87.79,41.8,Hazard,Unclassified,6
-87.59,41.81,Road Closed,Event,6
-87.7,41.91,Jam,Moderate Traffic,6
-87.64,41.74,Hazard,Flood,6
-87.81,42.0,Hazard,Hazard - Shoulder,6
-87.59,41.7,Accident,Minor Accident,6
-87.69,41.91,Road Closed,Unclassified,6
-87.68,42.0,Jam,Moderate Traffic,6
-87.68,42.01,Hazard,Weather,6
-87.7,42.01,Hazard,Weather,6
-87.81,41.97,Hazard,Hazard - Shoulder,6
-87.77,42.0,Hazard,Unclassified,6
-87.78,41.95,Jam,Moderate Traffic,6
-87.64,41.73,Accident,Unclassified,6
-87.59,41.8,Road Closed,Unclassified,6
-87.77,42.0,Hazard,Weather,6
-87.78,41.95,Hazard,Hazard - Shoulder,6
-87.68,42.02,Hazard,Hazard - Shoulder,6
-87.7,41.94,Road Closed,Event,6
-87.78,41.94,Road Closed,Unclassified,6
-87.81,42.02,Jam,Heavy Traffic,6
-87.6,41.73,Accident,Unclassified,6
-87.7,41.94,Hazard,Flood,6
-87.81,42.02,Jam,Standstill Traffic,6
-87.64,41.75,Hazard,Hazard - Shoulder,6
-87.81,41.94,Hazard,Unclassified,6
-87.8,41.92,Accident,Unclassified,6
-87.7,41.92,Jam,Moderate Traffic,6
-87.6,41.7,Jam,Moderate Traffic,6
-87.8,41.99,Road Closed,Unclassified,6
-87.6,41.66,Hazard,Flood,6
-87.65,41.87,Hazard,Unclassified,6
-87.7,41.84,Road Closed,Unclassified,6
-87.69,41.75,Jam,Heavy Traffic,6
-87.59,41.66,Hazard,Fog,6
-87.61,41.76,Road Closed,Event,6
-87.65,41.83,Jam,Standstill Traffic,6
-87.64,41.66,Hazard,Flood,6
-87.6,41.82,Accident,Major Accident,6
-87.59,41.74,Jam,Standstill Traffic,6
-87.77,41.8,Road Closed,Unclassified,6
-87.65,41.81,Hazard,Hazard - Shoulder,6
-87.6,41.89,Hazard,Hazard - Road,6
-87.61,41.76,Jam,Heavy Traffic,6
-87.68,41.75,Accident,Unclassified,6
-87.69,42.01,Hazard,Flood,6
-87.65,41.83,Hazard,Hazard - Shoulder,6
-87.82,41.97,Jam,Unclassified,6
-87.68,41.91,Hazard,Weather,6
-87.67,41.8,Jam,Unclassified,6
-87.59,41.75,Accident,Minor Accident,6
-87.69,41.82,Hazard,Hazard - Shoulder,6
-87.69,42.01,Hazard,Hazard - Shoulder,6
-87.82,41.98,Hazard,Fog,6
-87.64,41.66,Jam,Heavy Traffic,6
-87.68,41.69,Accident,Unclassified,6
-87.65,41.81,Road Closed,Unclassified,6
-87.65,41.96,Accident,Minor Accident,6
-87.6,41.8,Road Closed,Unclassified,6
-87.64,41.83,Accident,Unclassified,6
-87.6,41.68,Accident,Minor Accident,6
-87.6,41.67,Hazard,Weather,6
-87.69,42.0,Jam,Moderate Traffic,6
-87.58,41.67,Hazard,Hazard - Road,6
-87.65,41.84,Hazard,Weather,6
-87.77,41.79,Hazard,Hazard - Shoulder,6
-87.65,41.84,Accident,Minor Accident,6
-87.69,41.78,Accident,Unclassified,6
-87.7,41.83,Road Closed,Event,6
-87.65,41.8,Jam,Standstill Traffic,6
-87.61,41.73,Jam,Unclassified,6
-87.68,41.72,Accident,Unclassified,6
-87.79,41.94,Road Closed,Unclassified,6
-87.65,41.97,Jam,Moderate Traffic,6
-87.77,41.87,Hazard,Weather,5
-87.72,41.98,Accident,Unclassified,5
-87.74,41.95,Hazard,Weather,5
-87.66,41.76,Jam,Unclassified,5
-87.66,41.76,Jam,Standstill Traffic,5
-87.69,41.9,Hazard,Weather,5
-87.68,41.91,Hazard,Flood,5
-87.64,41.79,Jam,Standstill Traffic,5
-87.57,41.78,Hazard,Flood,5
-87.78,41.97,Hazard,Hazard - Shoulder,5
-87.78,41.98,Hazard,Unclassified,5
-87.74,41.95,Road Closed,Event,5
-87.78,41.98,Hazard,Flood,5
-87.57,41.78,Accident,Minor Accident,5
-87.64,41.75,Accident,Unclassified,5
-87.68,41.91,Jam,Moderate Traffic,5
-87.68,41.86,Road Closed,Unclassified,5
-87.64,41.97,Hazard,Hazard - Road,5
-87.78,41.98,Hazard,Fog,5
-87.69,41.81,Accident,Unclassified,5
-87.64,41.81,Accident,Unclassified,5
-87.64,41.81,Hazard,Flood,5
-87.66,41.97,Hazard,Weather,5
-87.6,41.7,Hazard,Fog,5
-87.69,41.82,Jam,Moderate Traffic,5
-87.62,41.82,Road Closed,Unclassified,5
-87.62,41.8,Hazard,Hazard - Shoulder,5
-87.74,41.94,Hazard,Hazard - Shoulder,5
-87.77,41.78,Jam,Heavy Traffic,5
-87.68,41.89,Hazard,Hazard - Shoulder,5
-87.57,41.76,Jam,Standstill Traffic,5
-87.77,41.78,Jam,Unclassified,5
-87.62,41.81,Jam,Heavy Traffic,5
-87.74,41.92,Road Closed,Unclassified,5
-87.57,41.76,Jam,Heavy Traffic,5
-87.63,41.84,Hazard,Weather,5
-87.69,41.83,Hazard,Weather,5
-87.64,41.78,Hazard,Hazard - Shoulder,5
-87.88,41.98,Accident,Minor Accident,5
-87.77,41.79,Accident,Unclassified,5
-87.88,41.97,Hazard,Hazard - Shoulder,5
-87.69,41.84,Hazard,Unclassified,5
-87.62,41.82,Accident,Unclassified,5
-87.65,41.92,Hazard,Weather,5
-87.8,41.96,Hazard,Hazard - Road,5
-87.66,41.98,Hazard,Unclassified,5
-87.62,41.8,Accident,Unclassified,5
-87.74,41.9,Hazard,Flood,5
-87.78,41.99,Hazard,Weather,5
-87.68,41.91,Accident,Major Accident,5
-87.74,41.9,Jam,Moderate Traffic,5
-87.77,41.87,Hazard,Unclassified,5
-87.68,41.89,Road Closed,Event,5
-87.72,41.94,Hazard,Unclassified,5
-87.74,41.94,Road Closed,Unclassified,5
-87.74,41.94,Hazard,Weather,5
-87.69,41.87,Accident,Major Accident,5
-87.64,41.77,Hazard,Hazard - Shoulder,5
-87.8,41.93,Road Closed,Unclassified,5
-87.72,41.94,Hazard,Flood,5
-87.66,41.7,Jam,Standstill Traffic,5
-87.66,41.73,Hazard,Hazard - Shoulder,5
-87.64,41.79,Hazard,Flood,5
-87.72,41.87,Hazard,Flood,5
-87.69,41.93,Road Closed,Unclassified,5
-87.6,41.71,Hazard,Weather,5
-87.73,41.99,Hazard,Weather,5
-87.62,41.71,Accident,Minor Accident,5
-87.64,41.67,Jam,Unclassified,5
-87.6,41.89,Jam,Standstill Traffic,5
-87.66,41.87,Road Closed,Event,5
-87.79,41.95,Jam,Moderate Traffic,5
-87.9,41.95,Accident,Unclassified,5
-87.64,41.68,Accident,Unclassified,5
-87.66,41.87,Hazard,Weather,5
-87.73,41.86,Road Closed,Unclassified,5
-87.73,41.99,Jam,Moderate Traffic,5
-87.9,41.98,Hazard,Weather,5
-87.69,41.99,Accident,Minor Accident,5
-87.63,41.92,Hazard,Weather,5
-87.63,41.92,Hazard,Unclassified,5
-87.64,41.69,Jam,Heavy Traffic,5
-87.56,41.69,Hazard,Hazard - Shoulder,5
-87.6,41.79,Accident,Unclassified,5
-87.66,41.86,Accident,Major Accident,5
-87.73,41.84,Jam,Moderate Traffic,5
-87.79,41.93,Road Closed,Unclassified,5
-87.63,41.93,Hazard,Weather,5
-87.66,41.88,Hazard,Unclassified,5
-87.73,41.97,Road Closed,Construction,5
-87.6,41.84,Accident,Major Accident,5
-87.63,41.94,Jam,Moderate Traffic,5
-87.66,41.91,Hazard,Flood,5
-87.65,41.98,Hazard,Fog,5
-87.62,41.66,Hazard,Flood,5
-87.73,41.92,Hazard,Weather,5
-87.73,41.94,Road Closed,Unclassified,5
-87.56,41.76,Jam,Heavy Traffic,5
-87.56,41.76,Hazard,Hazard - Shoulder,5
-87.68,41.7,Jam,Standstill Traffic,5
-87.56,41.75,Hazard,Hazard - Road,5
-87.56,41.74,Jam,Unclassified,5
-87.65,41.97,Accident,Major Accident,5
-87.93,41.96,Hazard,Hazard - Road,5
-87.65,41.99,Jam,Moderate Traffic,5
-87.64,41.66,Hazard,Hazard - Shoulder,5
-87.69,42.02,Hazard,Flood,5
-87.56,41.73,Accident,Unclassified,5
-87.64,41.66,Jam,Standstill Traffic,5
-87.56,41.72,Jam,Unclassified,5
-87.73,41.81,Accident,Unclassified,5
-87.62,41.74,Accident,Minor Accident,5
-87.74,41.97,Hazard,Weather,5
-87.74,42.0,Accident,Unclassified,5
-87.68,41.83,Hazard,Weather,5
-87.59,41.67,Jam,Moderate Traffic,5
-87.72,41.81,Jam,Moderate Traffic,5
-87.62,41.76,Road Closed,Unclassified,5
-87.56,41.66,Accident,Minor Accident,5
-87.6,41.72,Jam,Heavy Traffic,5
-87.6,41.72,Hazard,Hazard - Shoulder,5
-87.74,42.0,Hazard,Hazard - Shoulder,5
-87.66,41.95,Road Closed,Event,5
-87.56,41.65,Hazard,Flood,5
-87.6,41.77,Accident,Unclassified,5
-87.68,41.84,Hazard,Weather,5
-87.72,41.83,Road Closed,Event,5
-87.66,41.96,Hazard,Hazard - Shoulder,5
-87.57,41.78,Road Closed,Unclassified,5
-87.72,41.84,Hazard,Hazard - Shoulder,5
-87.69,41.92,Accident,Minor Accident,5
-87.72,41.85,Road Closed,Unclassified,5
-87.72,41.86,Accident,Unclassified,5
-87.66,41.96,Road Closed,Unclassified,5
-87.64,41.72,Hazard,Flood,5
-87.62,41.75,Road Closed,Event,5
-87.63,41.88,Hazard,Flood,5
-87.6,41.74,Hazard,Hazard - Shoulder,5
-87.68,41.8,Road Closed,Unclassified,5
-87.9,41.98,Road Closed,Unclassified,5
-87.59,41.66,Road Closed,Event,5
-87.69,41.97,Accident,Major Accident,5
-87.69,41.96,Road Closed,Construction,5
-87.56,41.66,Jam,Unclassified,5
-87.72,41.78,Hazard,Hazard - Shoulder,5
-87.89,41.96,Accident,Unclassified,5
-87.56,41.66,Hazard,Weather,5
-87.68,41.82,Accident,Minor Accident,5
-87.79,41.91,Road Closed,Unclassified,5
-87.73,41.78,Accident,Minor Accident,5
-87.6,41.75,Accident,Unclassified,5
-87.72,41.79,Hazard,Weather,5
-87.62,41.75,Accident,Minor Accident,5
-87.69,41.95,Accident,Minor Accident,5
-87.72,41.8,Accident,Minor Accident,5
-87.59,41.67,Hazard,Unclassified,5
-87.66,41.82,Accident,Unclassified,5
-87.64,41.81,Hazard,Hazard - Shoulder,5
-87.72,41.97,Jam,Moderate Traffic,5
-87.66,41.68,Accident,Major Accident,5
-87.7,41.95,Hazard,Flood,5
-87.65,41.73,Jam,Unclassified,5
-87.67,41.87,Hazard,Weather,5
-87.71,41.86,Jam,Moderate Traffic,5
-87.84,41.94,Hazard,Unclassified,5
-87.75,41.98,Hazard,Flood,5
-87.63,41.77,Hazard,Fog,5
-87.65,41.74,Accident,Major Accident,5
-87.68,42.02,Hazard,Flood,5
-87.65,41.74,Hazard,Flood,5
-87.71,41.86,Hazard,Hazard - Shoulder,5
-87.68,42.02,Road Closed,Unclassified,5
-87.76,41.78,Hazard,Flood,5
-87.84,41.95,Hazard,Unclassified,5
-87.58,41.74,Hazard,Weather,5
-87.81,41.94,Hazard,Weather,5
-87.7,41.93,Hazard,Flood,5
-87.75,41.8,Jam,Unclassified,5
-87.7,41.92,Hazard,Weather,5
-87.58,41.7,Hazard,Hazard - Road,5
-87.61,41.85,Road Closed,Unclassified,5
-87.76,41.96,Hazard,Weather,5
-87.65,41.82,Hazard,Hazard - Shoulder,5
-87.71,42.0,Road Closed,Unclassified,5
-87.7,42.01,Road Closed,Unclassified,5
-87.68,41.98,Jam,Moderate Traffic,5
-87.81,42.02,Hazard,Hazard - Road,5
-87.67,41.96,Road Closed,Event,5
-87.68,41.99,Accident,Minor Accident,5
-87.77,41.95,Hazard,Weather,5
-87.68,41.99,Hazard,Weather,5
-87.62,41.88,Hazard,Flood,5
-87.65,41.77,Jam,Heavy Traffic,5
-87.81,42.0,Jam,Moderate Traffic,5
-87.63,41.78,Hazard,Fog,5
-87.77,41.97,Hazard,Weather,5
-87.75,41.99,Hazard,Weather,5
-87.64,41.94,Hazard,Unclassified,5
-87.67,41.95,Road Closed,Event,5
-87.71,41.85,Hazard,Weather,5
-87.7,41.98,Hazard,Weather,5
-87.61,41.83,Accident,Minor Accident,5
-87.65,41.74,Jam,Standstill Traffic,5
-87.61,41.89,Hazard,Weather,5
-87.61,41.8,Accident,Unclassified,5
-87.61,41.81,Accident,Unclassified,5
-87.61,41.8,Road Closed,Unclassified,5
-87.67,41.77,Hazard,Hazard - Shoulder,5
-87.7,41.88,Road Closed,Unclassified,5
-87.62,41.91,Accident,Unclassified,5
-87.58,41.66,Accident,Minor Accident,5
-87.84,41.99,Jam,Unclassified,5
-87.82,42.01,Hazard,Unclassified,5
-87.61,41.79,Road Closed,Unclassified,5
-87.75,41.91,Hazard,Weather,5
-87.82,42.0,Jam,Moderate Traffic,5
-87.71,41.97,Hazard,Flood,5
-87.76,41.91,Hazard,Hazard - Shoulder,5
-87.65,41.76,Accident,Unclassified,5
-87.61,41.69,Jam,Standstill Traffic,5
-87.61,41.69,Jam,Heavy Traffic,5
-87.67,41.9,Accident,Major Accident,5
-87.7,41.86,Jam,Moderate Traffic,5
-87.65,41.86,Hazard,Flood,5
-87.75,41.91,Jam,Moderate Traffic,5
-87.64,41.9,Accident,Major Accident,5
-87.65,41.84,Hazard,Unclassified,5
-87.83,41.98,Accident,Minor Accident,5
-87.63,41.76,Hazard,Weather,5
-87.84,41.97,Hazard,Unclassified,5
-87.62,41.89,Hazard,Unclassified,5
-87.7,41.9,Road Closed,Event,5
-87.7,41.83,Road Closed,Unclassified,5
-87.75,41.94,Road Closed,Unclassified,5
-87.67,41.7,Jam,Unclassified,5
-87.61,41.82,Accident,Unclassified,5
-87.67,41.88,Hazard,Weather,5
-87.75,41.94,Jam,Moderate Traffic,5
-87.75,41.81,Road Closed,Unclassified,5
-87.75,41.93,Road Closed,Unclassified,5
-87.63,41.75,Road Closed,Event,5
-87.75,41.92,Hazard,Weather,5
-87.58,41.76,Jam,Standstill Traffic,5
-87.63,41.75,Hazard,Weather,5
-87.65,41.77,Accident,Unclassified,5
-87.68,41.98,Hazard,Flood,5
-87.67,41.96,Jam,Moderate Traffic,5
-87.58,41.81,Accident,Unclassified,5
-87.76,42.0,Accident,Minor Accident,5
-87.71,41.7,Hazard,Hazard - Road,5
-87.68,41.93,Road Closed,Unclassified,5
-87.7,41.76,Jam,Standstill Traffic,5
-87.57,41.71,Jam,Unclassified,5
-87.57,41.71,Jam,Heavy Traffic,5
-87.67,42.0,Jam,Moderate Traffic,5
-87.68,41.94,Jam,Moderate Traffic,5
-87.77,41.89,Hazard,Hazard - Shoulder,5
-87.74,41.81,Accident,Major Accident,5
-87.57,41.71,Accident,Unclassified,5
-87.7,42.02,Jam,Standstill Traffic,5
-87.69,41.76,Hazard,Hazard - Shoulder,5
-87.65,41.69,Jam,Unclassified,5
-87.57,41.67,Hazard,Hazard - Shoulder,5
-87.57,41.67,Hazard,Hazard - Road,5
-87.64,41.84,Accident,Unclassified,5
-87.7,41.77,Accident,Unclassified,5
-87.82,41.95,Accident,Unclassified,5
-87.7,41.76,Hazard,Flood,5
-87.6,41.67,Hazard,Fog,5
-87.64,41.82,Road Closed,Unclassified,5
-87.62,41.85,Hazard,Fog,5
-87.64,41.81,Jam,Unclassified,5
-87.63,41.83,Hazard,Flood,5
-87.64,41.82,Hazard,Hazard - Shoulder,5
-87.72,41.99,Hazard,Flood,5
-87.61,41.73,Accident,Unclassified,5
-87.74,41.85,Accident,Unclassified,5
-87.64,41.96,Accident,Unclassified,5
-87.6,41.67,Jam,Moderate Traffic,5
-87.67,41.84,Hazard,Weather,5
-87.63,41.67,Hazard,Hazard - Road,5
-87.63,41.82,Hazard,Fog,5
-87.63,41.82,Hazard,Flood,5
-87.65,41.8,Accident,Unclassified,5
-87.64,41.82,Jam,Standstill Traffic,5
-87.71,41.69,Jam,Heavy Traffic,5
-87.57,41.72,Hazard,Hazard - Shoulder,5
-87.74,41.79,Hazard,Weather,5
-87.6,41.67,Hazard,Unclassified,5
-87.85,41.96,Hazard,Hazard - Shoulder,5
-87.77,41.91,Hazard,Hazard - Shoulder,5
-87.81,42.02,Jam,Unclassified,5
-87.71,41.78,Jam,Standstill Traffic,5
-87.71,41.77,Jam,Unclassified,5
-87.71,41.77,Jam,Heavy Traffic,5
-87.65,41.78,Jam,Standstill Traffic,5
-87.63,41.72,Hazard,Flood,5
-87.76,41.99,Road Closed,Unclassified,5
-87.64,41.95,Hazard,Unclassified,5
-87.74,41.78,Jam,Moderate Traffic,5
-87.8,41.77,Hazard,Hazard - Shoulder,5
-87.74,41.79,Accident,Minor Accident,5
-87.58,41.75,Jam,Standstill Traffic,5
-87.71,42.02,Hazard,Hazard - Road,5
-87.69,41.71,Jam,Unclassified,5
-87.71,41.76,Jam,Heavy Traffic,5
-87.65,41.7,Jam,Unclassified,5
-87.85,41.95,Jam,Standstill Traffic,5
-87.6,41.67,Accident,Minor Accident,5
-87.8,41.77,Jam,Heavy Traffic,5
-87.58,41.73,Hazard,Hazard - Shoulder,4
-87.61,41.78,Hazard,Weather,4
-87.63,41.71,Jam,Moderate Traffic,4
-87.56,41.77,Accident,Unclassified,4
-87.56,41.7,Jam,Unclassified,4
-87.6,41.82,Accident,Minor Accident,4
-87.61,41.7,Accident,Unclassified,4
-87.6,41.82,Jam,Moderate Traffic,4
-87.62,41.69,Jam,Unclassified,4
-87.61,41.79,Jam,Moderate Traffic,4
-87.62,41.7,Accident,Unclassified,4
-87.65,41.81,Accident,Unclassified,4
-87.65,41.8,Hazard,Hazard - Shoulder,4
-87.65,41.82,Accident,Unclassified,4
-87.56,41.7,Jam,Standstill Traffic,4
-87.63,41.66,Accident,Unclassified,4
-87.56,41.74,Accident,Unclassified,4
-87.61,41.69,Hazard,Hazard - Shoulder,4
-87.61,41.74,Accident,Unclassified,4
-87.64,41.69,Accident,Unclassified,4
-87.63,41.72,Road Closed,Unclassified,4
-87.65,41.98,Jam,Moderate Traffic,4
-87.56,41.76,Accident,Unclassified,4
-87.65,41.96,Hazard,Fog,4
-87.65,41.99,Accident,Major Accident,4
-87.66,41.91,Road Closed,Unclassified,4
-87.65,41.99,Hazard,Weather,4
-87.65,41.77,Hazard,Hazard - Shoulder,4
-87.61,41.76,Hazard,Weather,4
-87.56,41.72,Accident,Unclassified,4
-87.58,41.72,Accident,Minor Accident,4
-87.64,41.68,Jam,Heavy Traffic,4
-87.66,41.92,Hazard,Unclassified,4
-87.64,41.94,Hazard,Fog,4
-87.64,41.66,Accident,Unclassified,4
-87.56,41.72,Hazard,Hazard - Shoulder,4
-87.62,41.69,Accident,Unclassified,4
-87.64,41.95,Hazard,Weather,4
-87.58,41.74,Road Closed,Unclassified,4
-87.61,41.77,Road Closed,Event,4
-87.63,41.94,Accident,Major Accident,4
-87.61,41.75,Jam,Heavy Traffic,4
-87.65,41.81,Jam,Unclassified,4
-87.65,41.94,Hazard,Flood,4
-87.58,41.66,Hazard,Unclassified,4
-87.62,41.72,Hazard,Weather,4
-87.64,41.84,Road Closed,Unclassified,4
-87.57,41.66,Hazard,Flood,4
-87.62,41.8,Road Closed,Unclassified,4
-87.59,41.72,Accident,Minor Accident,4
-87.65,41.7,Jam,Heavy Traffic,4
-87.57,41.66,Accident,Major Accident,4
-87.58,41.81,Jam,Unclassified,4
-87.64,41.77,Jam,Standstill Traffic,4
-87.63,41.85,Hazard,Fog,4
-87.57,41.77,Hazard,Weather,4
-87.63,41.8,Hazard,Flood,4
-87.65,41.71,Accident,Major Accident,4
-87.64,41.76,Hazard,Hazard - Shoulder,4
-87.59,41.77,Jam,Moderate Traffic,4
-87.66,41.98,Accident,Minor Accident,4
-87.66,41.98,Accident,Major Accident,4
-87.62,41.79,Road Closed,Unclassified,4
-87.63,41.81,Hazard,Flood,4
-87.63,41.84,Hazard,Fog,4
-87.59,41.72,Hazard,Flood,4
-87.57,41.72,Jam,Unclassified,4
-87.64,41.82,Accident,Unclassified,4
-87.64,41.8,Jam,Unclassified,4
-87.66,42.0,Accident,Major Accident,4
-87.64,41.79,Road Closed,Unclassified,4
-87.62,41.84,Hazard,Hazard - Shoulder,4
-87.57,41.72,Road Closed,Unclassified,4
-87.64,41.82,Hazard,Weather,4
-87.64,41.82,Jam,Heavy Traffic,4
-87.66,42.01,Road Closed,Unclassified,4
-87.62,41.83,Jam,Heavy Traffic,4
-87.59,41.75,Hazard,Flood,4
-87.66,42.01,Hazard,Weather,4
-87.59,41.75,Hazard,Weather,4
-87.59,41.72,Hazard,Unclassified,4
-87.6,41.68,Hazard,Fog,4
-87.57,41.75,Hazard,Weather,4
-87.58,41.81,Jam,Standstill Traffic,4
-87.65,41.71,Hazard,Flood,4
-87.61,41.89,Hazard,Flood,4
-87.65,41.94,Road Closed,Construction,4
-87.63,41.89,Accident,Minor Accident,4
-87.6,41.75,Road Closed,Event,4
-87.58,41.66,Accident,Major Accident,4
-87.63,41.89,Hazard,Flood,4
-87.56,41.66,Jam,Heavy Traffic,4
-87.56,41.66,Jam,Standstill Traffic,4
-87.63,41.89,Hazard,Unclassified,4
-87.59,41.66,Road Closed,Unclassified,4
-87.59,41.82,Jam,Heavy Traffic,4
-87.63,41.74,Road Closed,Event,4
-87.62,41.73,Road Closed,Event,4
-87.61,41.69,Accident,Unclassified,4
-87.62,41.73,Hazard,Weather,4
-87.66,41.93,Accident,Major Accident,4
-87.65,41.75,Jam,Standstill Traffic,4
-87.6,41.78,Road Closed,Unclassified,4
-87.61,41.81,Road Closed,Unclassified,4
-87.62,41.75,Hazard,Weather,4
-87.59,41.7,Hazard,Weather,4
-87.61,41.85,Hazard,Weather,4
-87.61,41.87,Accident,Unclassified,4
-87.58,41.8,Hazard,Weather,4
-87.63,41.86,Jam,Moderate Traffic,4
-87.65,41.94,Accident,Minor Accident,4
-87.62,41.77,Road Closed,Unclassified,4
-87.64,41.73,Jam,Heavy Traffic,4
-87.64,41.87,Road Closed,Construction,4
-87.63,41.87,Hazard,Flood,4
-87.63,41.76,Hazard,Fog,4
-87.65,41.73,Jam,Heavy Traffic,4
-87.66,41.96,Accident,Unclassified,4
-87.66,41.96,Accident,Major Accident,4
-87.59,41.81,Hazard,Fog,4
-87.57,41.73,Accident,Unclassified,4
-87.61,41.82,Road Closed,Unclassified,4
-87.64,41.72,Accident,Minor Accident,4
-87.64,41.97,Jam,Unclassified,4
-87.94,41.99,Hazard,Unclassified,4
-87.68,41.7,Jam,Heavy Traffic,4
-87.75,41.97,Hazard,Fog,4
-87.69,41.79,Accident,Unclassified,4
-87.69,41.78,Hazard,Weather,4
-87.8,41.79,Hazard,Weather,4
-87.8,41.78,Road Closed,Unclassified,4
-87.67,41.85,Accident,Major Accident,4
-87.69,41.77,Road Closed,Unclassified,4
-87.69,41.77,Jam,Standstill Traffic,4
-87.75,41.98,Hazard,Heavy Snow,4
-87.75,41.95,Accident,Major Accident,4
-87.69,41.77,Accident,Unclassified,4
-87.8,41.78,Accident,Minor Accident,4
-87.8,41.77,Jam,Standstill Traffic,4
-87.69,41.76,Accident,Unclassified,4
-87.74,41.75,Accident,Major Accident,4
-87.74,41.75,Hazard,Flood,4
-87.81,42.02,Accident,Unclassified,4
-87.8,41.8,Accident,Major Accident,4
-87.67,41.83,Hazard,Flood,4
-87.67,41.88,Hazard,Fog,4
-87.75,41.87,Road Closed,Unclassified,4
-87.69,41.86,Hazard,Weather,4
-87.67,41.78,Accident,Unclassified,4
-87.69,41.84,Hazard,Weather,4
-87.67,41.79,Hazard,Hazard - Shoulder,4
-87.67,41.8,Accident,Unclassified,4
-87.69,41.83,Hazard,Unclassified,4
-87.67,41.8,Jam,Heavy Traffic,4
-87.67,41.8,Jam,Standstill Traffic,4
-87.75,41.93,Hazard,Weather,4
-87.8,41.92,Hazard,Hazard - Shoulder,4
-87.75,41.89,Accident,Minor Accident,4
-87.75,41.9,Accident,Major Accident,4
-87.75,41.91,Road Closed,Unclassified,4
-87.8,41.8,Road Closed,Unclassified,4
-87.67,41.82,Hazard,Flood,4
-87.67,41.82,Road Closed,Unclassified,4
-87.74,41.76,Jam,Unclassified,4
-87.67,41.88,Hazard,Unclassified,4
-87.67,41.77,Jam,Standstill Traffic,4
-87.74,41.97,Road Closed,Construction,4
-87.7,41.96,Jam,Moderate Traffic,4
-87.7,41.96,Hazard,Hazard - Shoulder,4
-87.82,41.99,Hazard,Weather,4
-87.7,41.95,Hazard,Weather,4
-87.7,41.95,Accident,Minor Accident,4
-87.82,41.99,Accident,Unclassified,4
-87.82,41.98,Road Closed,Unclassified,4
-87.7,41.93,Hazard,Fog,4
-87.7,41.97,Hazard,Weather,4
-87.7,41.91,Hazard,Flood,4
-87.74,42.0,Jam,Standstill Traffic,4
-87.7,41.9,Hazard,Weather,4
-87.7,41.9,Accident,Minor Accident,4
-87.7,41.88,Hazard,Unclassified,4
-87.73,41.75,Jam,Heavy Traffic,4
-87.7,41.88,Hazard,Flood,4
-87.74,41.93,Road Closed,Unclassified,4
-87.82,42.02,Hazard,Hazard - Road,4
-87.74,41.8,Jam,Moderate Traffic,4
-87.81,41.93,Jam,Moderate Traffic,4
-87.74,41.81,Accident,Minor Accident,4
-87.69,41.7,Jam,Unclassified,4
-87.81,41.97,Accident,Unclassified,4
-87.74,41.86,Hazard,Unclassified,4
-87.74,41.86,Jam,Unclassified,4
-87.7,42.02,Hazard,Hazard - Road,4
-87.81,41.94,Jam,Moderate Traffic,4
-87.74,41.89,Road Closed,Unclassified,4
-87.74,41.92,Hazard,Hazard - Shoulder,4
-87.67,41.93,Hazard,Flood,4
-87.74,41.91,Accident,Minor Accident,4
-87.81,41.92,Hazard,Unclassified,4
-87.7,42.0,Hazard,Unclassified,4
-87.7,42.0,Hazard,Flood,4
-87.7,42.0,Accident,Minor Accident,4
-87.7,41.99,Accident,Minor Accident,4
-87.67,41.77,Jam,Unclassified,4
-87.8,41.97,Hazard,Unclassified,4
-87.73,41.8,Hazard,Hazard - Shoulder,4
-87.77,41.98,Hazard,Weather,4
-87.68,41.73,Jam,Unclassified,4
-87.77,41.93,Road Closed,Unclassified,4
-87.78,41.91,Road Closed,Unclassified,4
